simSeconds                                   0.003214                       # Number of seconds simulated (Second)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy           502958500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.2                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          444755500                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests         165347                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests        80496                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp               6397                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       271470                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean         4633                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict             1998                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            191420                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           191417                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq           4889                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq          1508                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateReq            35                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateResp           35                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        14411                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       578627                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                 593038                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       609408                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     24657024                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                25266432                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           80764                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   5064256                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples            278616                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.000998                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.031572                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                  278338     99.90%     99.90% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                     278      0.10%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               1                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total              278616                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy          394568500                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.1                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy           7335496                       # Layer occupancy (ticks) (Tick)
